gene_id	gene_name	gene_biotype	ICN	ICAA	IKD16N	IKD16A
ENSG00000013297.12	CLDN11	protein_coding	0.676432258	0.610430275	0	0
ENSG00000013306.16	SLC25A39	protein_coding	51.39465538	71.81402292	50.45871705	41.22168389
ENSG00000013364.19	MVP	protein_coding	30.46137151	27.05962557	16.36385016	19.7883362
ENSG00000013374.17	NUB1	protein_coding	7.118252013	4.447175525	4.011987206	3.124623337
ENSG00000013375.16	PGM3	protein_coding	2.736031896	4.585410513	6.168326123	5.416785798
ENSG00000013392.8	RWDD2A	protein_coding	0	2.099497917	1.748350936	0.632196466
ENSG00000013441.16	CLK1	protein_coding	2.826754147	3.061124816	0.955928628	3.68703827
ENSG00000013503.10	POLR3B	protein_coding	6.743184075	3.319214618	2.41855824	3.997900138
ENSG00000013523.11	ANGEL1	protein_coding	13.4384542	4.04240493	7.574177791	6.20792708
ENSG00000013561.18	RNF14	protein_coding	23.4391643	17.979301	18.4950853	17.19706202
ENSG00000013563.14	DNASE1L1	protein_coding	13.44008034	7.02186868	4.385580921	2.883287128
ENSG00000013573.17	DDX11	protein_coding	3.842655871	2.521973674	1.968906023	1.139117238
ENSG00000013583.10	HEBP1	protein_coding	6.821152365	9.233381155	9.130772964	6.950841547
ENSG00000013588.9	GPRC5A	protein_coding	94.21210436	93.96890202	125.1177471	70.8947741
ENSG00000013619.15	MAMLD1	protein_coding	0.87721002	0.791617412	3.460890062	1.430221178
ENSG00000013725.14	CD6	protein_coding	0	0	0	0
ENSG00000013810.21	TACC3	protein_coding	15.56652669	10.16212503	5.226826374	5.129996732
ENSG00000014123.10	UFL1	protein_coding	9.015222083	5.811124073	14.88053105	12.07385219
ENSG00000014138.9	POLA2	protein_coding	1.574818851	1.894877311	0.59173264	1.283808449
ENSG00000014164.7	ZC3H3	protein_coding	12.56807864	11.34176497	16.38086422	7.043868128
ENSG00000014216.16	CAPN1	protein_coding	19.08077879	31.97813732	23.48388658	18.09441293
ENSG00000014257.16	ACP3	protein_coding	0	0	0	0
ENSG00000014641.21	MDH1	protein_coding	36.31614326	39.11573588	26.08082363	29.60529176
ENSG00000014824.14	SLC30A9	protein_coding	13.39831991	12.09099655	8.924567733	9.267531254
ENSG00000014914.21	MTMR11	protein_coding	1.278593083	3.461508158	2.522240964	2.084644341
ENSG00000014919.13	COX15	protein_coding	14.57228351	20.23140339	13.89930613	22.38824077
ENSG00000015133.19	CCDC88C	protein_coding	1.41132969	0.63681053	1.325755408	1.150530411
ENSG00000015153.15	YAF2	protein_coding	1.348308787	0.486699736	1.063906789	1.978479227
ENSG00000015171.20	ZMYND11	protein_coding	18.11352207	17.83212992	14.54028779	20.13590267
ENSG00000015285.11	WAS	protein_coding	0	0	0	0
ENSG00000015413.9	DPEP1	protein_coding	3.203723553	3.854832615	0.601893924	0
ENSG00000015475.19	BID	protein_coding	27.1125374	25.66058288	18.63556187	12.39891744
ENSG00000015479.20	MATR3	protein_coding	1.45367894	0.437279379	0.955875803	0.790035969
ENSG00000015520.15	NPC1L1	protein_coding	0	0	0	0
ENSG00000015532.10	XYLT2	protein_coding	17.62691978	13.9788756	26.79406919	6.967100825
ENSG00000015568.13	RGPD5	protein_coding	0	0	0	0
ENSG00000015592.16	STMN4	protein_coding	0	0	0	0
ENSG00000015676.18	NUDCD3	protein_coding	5.908953378	7.198733332	7.992966354	4.335335356
ENSG00000016082.15	ISL1	protein_coding	0	0	0	0
ENSG00000016391.11	CHDH	protein_coding	2.252110277	1.693636328	1.057778136	0.917971677
ENSG00000016402.14	IL20RA	protein_coding	0	0	0	0
ENSG00000016490.16	CLCA1	protein_coding	0	0	0	0
ENSG00000016602.9	CLCA4	protein_coding	0	0	0	0
ENSG00000016864.19	GLT8D1	protein_coding	25.48335667	4.878120084	13.49244221	8.813336526
ENSG00000017260.20	ATP2C1	protein_coding	30.22467842	14.8775702	26.52074768	12.31973363
ENSG00000017427.17	IGF1	protein_coding	0	0	0	0
ENSG00000017483.15	SLC38A5	protein_coding	0	0	0	0
ENSG00000017797.13	RALBP1	protein_coding	10.54135678	14.761238	6.965681478	7.111797484
ENSG00000018189.13	RUFY3	protein_coding	3.418554138	2.804539305	2.977726994	2.026792967
ENSG00000018236.15	CNTN1	protein_coding	117.4295249	68.30056434	158.0978188	86.18857964
ENSG00000018280.17	SLC11A1	protein_coding	0	0	0	0
ENSG00000018408.15	WWTR1	protein_coding	39.19079903	32.20905784	36.09136975	34.8013067
ENSG00000018510.18	AGPS	protein_coding	8.064131847	5.717866659	2.597202133	2.504366795
ENSG00000018610.15	STEEP1	protein_coding	11.32454006	9.197606722	11.48892137	10.15506908
ENSG00000018625.15	ATP1A2	protein_coding	0	0	0	0
ENSG00000018699.13	TTC27	protein_coding	10.18715233	3.830481	14.35419985	6.228503148
ENSG00000018869.17	ZNF582	protein_coding	0.872496653	0	0	0.711268204
ENSG00000019102.12	VSIG2	protein_coding	0	0	0	0
ENSG00000019144.19	PHLDB1	protein_coding	0.403803425	0.850273291	3.489737453	0.438912914
ENSG00000019169.11	MARCO	protein_coding	0	0	0	0
ENSG00000019186.10	CYP24A1	protein_coding	294.6317058	310.8587091	365.1672928	353.7078991
ENSG00000019485.14	PRDM11	protein_coding	2.091345012	3.585841093	1.296595619	2.386840208
ENSG00000019505.8	SYT13	protein_coding	26.30309011	21.31449872	41.44932282	23.19296043
ENSG00000019549.13	SNAI2	protein_coding	0	0.803922346	0	0
ENSG00000019582.16	CD74	protein_coding	0	0	0	0
ENSG00000019991.18	HGF	protein_coding	0	0.270446962	0	0
ENSG00000019995.6	ZRANB1	protein_coding	0.487712963	3.521000122	2.199077149	3.578297404
ENSG00000020129.16	NCDN	protein_coding	10.10548798	9.119458345	9.716112755	6.784315385
ENSG00000020181.18	ADGRA2	protein_coding	0	0.372341787	0.697649775	0
ENSG00000020256.20	ZFP64	protein_coding	8.609318964	8.157739846	3.39666736	1.403680991
ENSG00000020426.11	MNAT1	protein_coding	9.046779845	9.524727633	4.674031562	7.375027543
ENSG00000020577.14	SAMD4A	protein_coding	5.450893305	6.416125558	6.678762951	3.864020891
ENSG00000020633.19	RUNX3	protein_coding	6.532202696	15.00502602	0.669396046	2.904610096
ENSG00000020922.13	MRE11	protein_coding	3.047030272	2.06229024	5.796111425	2.173473987
ENSG00000021300.14	PLEKHB1	protein_coding	0.592512424	0	0	0.483022194
ENSG00000021355.13	SERPINB1	protein_coding	35.49260261	51.93966295	34.06142802	29.71593119
ENSG00000021461.17	CYP3A43	protein_coding	0	0	0	0
ENSG00000021488.13	SLC7A9	protein_coding	0	0	0	0
ENSG00000021574.13	SPAST	protein_coding	8.323734024	6.120527663	7.471521758	8.293502786
ENSG00000021645.20	NRXN3	protein_coding	0.188159121	0.509399231	0.106050191	0.613556967
ENSG00000021762.20	OSBPL5	protein_coding	0.782246431	2.117759307	0.661334271	1.275390597
ENSG00000021776.11	AQR	protein_coding	10.88103562	10.01571961	7.114008848	3.370726019
ENSG00000021826.17	CPS1	protein_coding	63.13682897	59.13090366	78.34716308	50.60475085
ENSG00000021852.13	C8B	protein_coding	0	0	0	0
ENSG00000022267.19	FHL1	protein_coding	8.476404708	15.74862207	5.058496426	8.129472815
ENSG00000022277.13	RTF2	protein_coding	33.8111243	38.3023588	19.05661641	12.31546102
ENSG00000022355.18	GABRA1	protein_coding	0	0	0	0
ENSG00000022556.16	NLRP2	protein_coding	9.72281634	7.520678901	6.001873024	6.793833784
ENSG00000022567.10	SLC45A4	protein_coding	9.84700858	8.886199731	21.05160358	5.812931938
ENSG00000022840.17	RNF10	protein_coding	30.21943917	42.91800759	28.48019225	31.50074265
ENSG00000022976.16	ZNF839	protein_coding	2.089625586	3.771466262	2.355508375	2.981097297
ENSG00000023041.12	ZDHHC6	protein_coding	7.583646586	11.69129058	12.2885917	6.697455193
ENSG00000023171.19	GRAMD1B	protein_coding	9.192625672	12.53175284	14.22058976	10.20449029
ENSG00000023191.17	RNH1	protein_coding	24.17882982	36.12755504	23.90426534	19.71082959
ENSG00000023228.14	NDUFS1	protein_coding	5.762176024	11.91652759	8.525149596	9.003321027
ENSG00000023287.13	RB1CC1	protein_coding	7.294681726	13.85876378	5.626162539	9.702509254
ENSG00000023318.8	ERP44	protein_coding	24.31667045	14.81220234	31.86495035	17.84087882
ENSG00000023330.15	ALAS1	protein_coding	32.27136675	26.00225963	31.18076346	19.73096141
ENSG00000023445.16	BIRC3	protein_coding	28.38109292	56.4863985	23.22727706	48.49168898
ENSG00000023516.9	AKAP11	protein_coding	13.56043714	8.512901153	7.144477841	10.09333699
ENSG00000023572.10	GLRX2	protein_coding	10.82542144	8.494908911	6.101420998	9.208689786
ENSG00000023608.5	SNAPC1	protein_coding	13.52655822	5.08613424	8.894474112	7.351325822
ENSG00000023697.13	DERA	protein_coding	27.01544916	24.37945241	17.5689691	25.41146622
ENSG00000023734.11	STRAP	protein_coding	157.0297024	125.0362383	98.17365435	92.51303362
ENSG00000023839.12	ABCC2	protein_coding	116.7355322	100.9698565	121.4990125	74.48939366
ENSG00000023892.11	DEF6	protein_coding	0	0	0	0
ENSG00000023902.14	PLEKHO1	protein_coding	0.881841541	0	0.994046565	0
ENSG00000023909.10	GCLM	protein_coding	57.63848606	73.88973847	68.91929469	79.48350079
ENSG00000024048.11	UBR2	protein_coding	2.634991019	2.972356566	3.712832251	4.027634351
ENSG00000024422.12	EHD2	protein_coding	38.77889001	54.20808224	44.99877349	33.47253331
ENSG00000024526.17	DEPDC1	protein_coding	7.425975072	8.041674441	5.859596386	10.0895515
ENSG00000024862.18	CCDC28A	protein_coding	28.12699716	4.230423764	14.53185274	34.39412404
ENSG00000025039.15	RRAGD	protein_coding	2.294691885	5.694673481	2.263333795	4.676640789
ENSG00000025156.13	HSF2	protein_coding	3.251238919	1.956002385	0	2.65044325
ENSG00000025293.17	PHF20	protein_coding	3.840360926	7.561402437	6.296736434	7.399840007
ENSG00000025423.11	HSD17B6	protein_coding	0	0	0.72508084	0
ENSG00000025434.19	NR1H3	protein_coding	5.157236503	6.98103895	6.176780411	8.408463986
ENSG00000025708.14	TYMP	protein_coding	2.435719824	2.930743574	0.91521315	0.661874578
ENSG00000025770.19	NCAPH2	protein_coding	6.554975977	8.873074288	8.866832938	5.343683521
ENSG00000025772.8	TOMM34	protein_coding	53.33152376	26.73765045	27.55380694	18.11516839
ENSG00000025796.14	SEC63	protein_coding	12.56634443	7.0493135	15.31381519	12.1823069
ENSG00000025800.14	KPNA6	protein_coding	17.63830903	16.97842596	14.80148932	13.10080297
ENSG00000026025.16	VIM	protein_coding	108.4215316	153.3884147	22.91569247	26.23969542
ENSG00000026036.22	RTEL1-TNFRSF6B	protein_coding	0	0	0.181170534	0
ENSG00000026103.22	FAS	protein_coding	12.57596467	4.72870064	7.974069394	4.271689642
ENSG00000026297.17	RNASET2	protein_coding	0.748224398	1.755565217	0.421714026	0.365976113
ENSG00000026508.20	CD44	protein_coding	179.6075226	132.7809864	208.0662721	122.571329
ENSG00000026559.14	KCNG1	protein_coding	2.159086824	0.97420839	0	0
ENSG00000026652.15	AGPAT4	protein_coding	0	0.740242536	0.346744616	0.167175225
ENSG00000026751.17	SLAMF7	protein_coding	3.023860737	1.091524609	1.022584525	1.479049337
ENSG00000026950.17	BTN3A1	protein_coding	6.332255905	2.380997668	1.78449215	3.011236573
ENSG00000027001.10	MIPEP	protein_coding	9.489817494	6.228262613	4.376166773	5.626324633
ENSG00000027075.16	PRKCH	protein_coding	2.280687384	5.880435217	5.692664559	5.312113437
ENSG00000027644.5	INSRR	protein_coding	0	0	0	0
ENSG00000027697.15	IFNGR1	protein_coding	33.01158735	23.34933067	43.74920002	25.45671455
ENSG00000027847.14	B4GALT7	protein_coding	14.97982671	9.733096741	7.429774647	8.3039615
ENSG00000027869.12	SH2D2A	protein_coding	1.170081581	0	0	0.953862483
ENSG00000028116.18	VRK2	protein_coding	12.41658364	7.470034599	3.265841316	5.398467249
ENSG00000028137.19	TNFRSF1B	protein_coding	0	0	0	0
ENSG00000028203.18	VEZT	protein_coding	18.67218482	17.75296416	13.15501447	15.49357329
ENSG00000028277.21	POU2F2	protein_coding	1.288740647	0	0	1.838540496
ENSG00000028310.18	BRD9	protein_coding	1.836546521	3.590920496	3.96793637	2.245757288
ENSG00000028528.15	SNX1	protein_coding	11.3462891	11.04754703	4.712099576	7.058913677
ENSG00000028839.10	TBPL1	protein_coding	5.800483803	2.617254631	2.288486939	2.364306888
ENSG00000029153.14	ARNTL2	protein_coding	17.16130822	24.55226967	12.0315863	13.99007415
ENSG00000029363.17	BCLAF1	protein_coding	10.42456402	6.087141799	6.566723953	6.998526959
ENSG00000029364.12	SLC39A9	protein_coding	71.65889086	43.97347111	49.15840874	41.39266066
ENSG00000029534.21	ANK1	protein_coding	0.8121322	0.977185965	0.152577908	0.220686161
ENSG00000029559.7	IBSP	protein_coding	0	0	0	0
ENSG00000029639.11	TFB1M	protein_coding	2.843944333	1.283225112	0.400725777	1.159206267
ENSG00000029725.17	RABEP1	protein_coding	7.453116332	17.18838135	9.568314273	13.83945145
ENSG00000029993.15	HMGB3	protein_coding	36.59180522	22.23890755	10.10148392	8.522861203
ENSG00000030066.13	NUP160	protein_coding	12.9511222	7.996665069	10.18089255	7.223817693
ENSG00000030110.13	BAK1	protein_coding	6.606834964	1.192436355	3.723742472	6.463151398
ENSG00000030304.14	MUSK	protein_coding	0	0	0	0
ENSG00000030419.17	IKZF2	protein_coding	0.238737547	0.430886093	0.403671568	0.389242585
ENSG00000030582.18	GRN	protein_coding	160.9068033	160.9247678	184.6528233	114.2691525
ENSG00000031003.10	FAM13B	protein_coding	1.717311274	3.486930516	5.323507745	3.499924328
ENSG00000031081.11	ARHGAP31	protein_coding	4.365275553	3.657958163	0.351479341	0.762560854
ENSG00000031691.7	CENPQ	protein_coding	6.715367693	6.060124565	0.946228414	2.737218245
ENSG00000031698.13	SARS1	protein_coding	23.5408619	16.44688522	17.97612734	18.57169511
ENSG00000031823.14	RANBP3	protein_coding	9.029666505	9.920045409	5.753119598	6.400936151
ENSG00000032219.19	ARID4A	protein_coding	0.392383379	1.062291267	0	3.838499367
ENSG00000032389.13	EIPR1	protein_coding	8.171556983	14.28756696	4.605650657	6.661536906
ENSG00000032444.17	PNPLA6	protein_coding	22.44903063	22.83696292	20.24434617	13.30958515
ENSG00000032742.18	IFT88	protein_coding	1.932791396	2.180252287	1.906378854	1.181723499
ENSG00000033011.14	ALG1	protein_coding	7.968698868	4.959423177	5.730299499	2.464062546
ENSG00000033030.15	ZCCHC8	protein_coding	4.164079917	2.601536762	3.430168737	3.394600577
ENSG00000033050.9	ABCF2	protein_coding	8.499991629	13.29573471	3.193841934	8.777088244
ENSG00000033100.16	CHPF2	protein_coding	18.76749638	25.71805895	27.03197936	5.66646488
ENSG00000033122.21	LRRC7	protein_coding	0	0.087796466	0	0
ENSG00000033170.17	FUT8	protein_coding	10.47471254	5.293487534	6.848355278	3.415637159
ENSG00000033178.13	UBA6	protein_coding	4.355599965	4.161820293	5.776240076	5.221661295
ENSG00000033327.13	GAB2	protein_coding	1.725676037	0.778647739	1.94525009	1.406788772
ENSG00000033627.17	ATP6V0A1	protein_coding	13.37572665	5.069655277	15.83152895	7.414739923
ENSG00000033800.14	PIAS1	protein_coding	3.294295619	3.468335591	4.641824935	2.014157635
ENSG00000033867.16	SLC4A7	protein_coding	20.06125312	8.503301343	13.53403805	15.61076897
ENSG00000034053.15	APBA2	protein_coding	4.255151824	4.60795321	3.597431219	4.509496327
ENSG00000034152.19	MAP2K3	protein_coding	27.87366791	56.59634611	30.11111873	25.87885769
ENSG00000034239.11	EFCAB1	protein_coding	0	0	0	0
ENSG00000034510.6	TMSB10	protein_coding	2891.162446	3576.015749	2111.938717	2992.649395
ENSG00000034533.12	ASTE1	protein_coding	1.705785695	0.769672955	2.884243367	0
ENSG00000034677.13	RNF19A	protein_coding	16.4823146	12.16969734	23.08363994	15.47239274
ENSG00000034693.15	PEX3	protein_coding	3.098442178	6.524270147	2.910571854	3.367842378
ENSG00000034713.8	GABARAPL2	protein_coding	32.04468605	33.29947848	25.7232666	22.16510216
ENSG00000034971.17	MYOC	protein_coding	0	0	0	0
ENSG00000035115.22	SH3YL1	protein_coding	0.787692361	0.236944773	0	0.856179835
ENSG00000035141.8	FAM136A	protein_coding	40.72687715	27.35107419	23.488296	31.65673615
ENSG00000035403.18	VCL	protein_coding	38.61269216	37.74886889	62.15608921	31.95439318
ENSG00000035499.13	DEPDC1B	protein_coding	13.82331797	9.009379879	3.895547301	6.260505733
ENSG00000035664.11	DAPK2	protein_coding	0.42945398	0.968876439	0.363073098	0
ENSG00000035681.9	NSMAF	protein_coding	10.89560245	15.38996626	9.34496409	14.28876724
ENSG00000035687.10	ADSS2	protein_coding	33.12748845	16.09737098	13.88379146	22.85111884
ENSG00000035720.8	STAP1	protein_coding	0	0	0	0
ENSG00000035862.12	TIMP2	protein_coding	102.2198058	85.6903012	68.72628481	48.64478527
ENSG00000035928.16	RFC1	protein_coding	3.915132325	5.103393335	4.168108704	5.674055025
ENSG00000036054.13	TBC1D23	protein_coding	6.211650245	7.64394093	7.638564156	10.12760174
ENSG00000036257.13	CUL3	protein_coding	9.399909619	7.336411555	3.866089446	4.142109487
ENSG00000036448.10	MYOM2	protein_coding	0	0.373819333	0	0.337691111
ENSG00000036473.8	OTC	protein_coding	0	0	0	0
ENSG00000036530.9	CYP46A1	protein_coding	0	0	0	0.763864656
ENSG00000036549.13	ZZZ3	protein_coding	4.218164881	7.027537878	4.389121677	4.761264729
ENSG00000036565.15	SLC18A1	protein_coding	0	0	0	0
ENSG00000036672.16	USP2	protein_coding	0	0	0	0
ENSG00000036828.17	CASR	protein_coding	0	0	0	0
ENSG00000037042.9	TUBG2	protein_coding	2.09299233	0.944385684	3.538955251	2.55934316
ENSG00000037241.7	RPL26L1	protein_coding	30.13261637	38.52266038	28.30556133	12.28220867
ENSG00000037280.16	FLT4	protein_coding	0	1.787846283	0.18610299	0
ENSG00000037474.15	NSUN2	protein_coding	20.17232545	16.28782299	17.05428063	15.14642152
ENSG00000037637.11	FBXO42	protein_coding	2.271067435	4.977286789	1.280018391	1.32242673
ENSG00000037749.13	MFAP3	protein_coding	9.782199902	4.413857337	11.5133616	8.443640649
ENSG00000037757.14	MRI1	protein_coding	3.373183829	8.371137156	2.376491156	6.874634975
ENSG00000037897.17	METTL1	protein_coding	13.5109266	18.96629123	11.84559393	17.13327106
ENSG00000037965.6	HOXC8	protein_coding	0	3.273896421	0	0.985828913
ENSG00000038002.9	AGA	protein_coding	28.0505162	5.062704831	10.11828741	11.89087534
ENSG00000038210.14	PI4K2B	protein_coding	6.345430205	9.305210263	4.470511993	4.526252205
ENSG00000038219.13	BOD1L1	protein_coding	2.948292814	4.157214123	1.765573218	2.403478484
ENSG00000038274.17	MAT2B	protein_coding	21.06055699	12.32795739	12.51177471	17.16878166
ENSG00000038295.8	TLL1	protein_coding	3.966872507	3.254372877	1.62604187	1.469925035
ENSG00000038358.15	EDC4	protein_coding	14.28109343	10.73969551	6.97589176	8.537535278
ENSG00000038382.20	TRIO	protein_coding	8.510017748	7.975035706	4.980891274	4.802852484
ENSG00000038427.16	VCAN	protein_coding	23.6967428	22.28307555	60.60683891	27.92156554
ENSG00000038532.16	CLEC16A	protein_coding	1.166998239	5.265649638	2.236326949	2.66377695
ENSG00000038945.15	MSR1	protein_coding	0	0	0	0
ENSG00000039068.20	CDH1	protein_coding	27.41988741	20.40330039	79.44098341	42.35300133
ENSG00000039123.16	MTREX	protein_coding	13.35482115	10.38943287	10.38212491	14.64112034
ENSG00000039139.11	DNAH5	protein_coding	0.705778442	0.743065217	0.331492207	0.191785937
ENSG00000039319.17	ZFYVE16	protein_coding	3.019097522	2.894795138	4.466760111	1.384424554
ENSG00000039523.20	RIPOR1	protein_coding	5.212418704	6.271765116	3.182640467	5.31152136
ENSG00000039537.14	C6	protein_coding	0	0	0	0
ENSG00000039560.14	RAI14	protein_coding	28.9163414	16.00485213	9.126779333	7.857632509
ENSG00000039600.11	SOX30	protein_coding	0	0	0	0
ENSG00000039650.12	PNKP	protein_coding	12.21879251	5.803452622	7.974134374	4.194056734
ENSG00000039987.7	BEST2	protein_coding	0	0	0	0
ENSG00000040199.18	PHLPP2	protein_coding	4.445242294	4.222635423	2.109832603	1.907266855
ENSG00000040275.17	SPDL1	protein_coding	14.07871563	6.628697508	12.42006536	14.47114261
ENSG00000040341.18	STAU2	protein_coding	4.23886984	9.416043612	4.594443523	6.379514008
ENSG00000040487.13	SLC66A1	protein_coding	11.97003041	9.820064098	9.813156632	0.887099212
ENSG00000040531.16	CTNS	protein_coding	15.94611483	7.461581943	8.321800715	3.851684756
ENSG00000040608.14	RTN4R	protein_coding	1.870034413	4.218920692	0	3.048942396
ENSG00000040633.13	PHF23	protein_coding	53.47354168	36.67450795	33.15261684	15.6931843
ENSG00000040731.10	CDH10	protein_coding	0	0	0.450104828	0
ENSG00000040933.16	INPP4A	protein_coding	2.659365036	2.999851259	1.249058814	1.445294401
ENSG00000041353.10	RAB27B	protein_coding	25.33094141	31.70807278	11.74399876	19.65084714
ENSG00000041357.16	PSMA4	protein_coding	32.17908374	28.28498588	27.79400529	24.18861056
ENSG00000041515.16	MYO16	protein_coding	0.331540811	0.598382309	0.373725878	0.540550926
ENSG00000041802.11	LSG1	protein_coding	23.13451863	23.0747984	12.35280402	18.36319388
ENSG00000041880.15	PARP3	protein_coding	4.569830813	0.824787122	4.636164173	5.215522006
